Rapportår	Inkubator	Orgnr_ink	Målbedrift	MålbedriftID	Orgnr_bedrift	Fase	Avtalestart	Avtaleslutt	Avslutt engasjement	Bransje	NACE	Etableringsdato	Etableringsår	Fylke	Kommunenr	Kommune	I Forr.messig innovasjon i løpet av året	Inkubatorbedrift i løpet av året	I Preinkubasjon i løpet av året	Kvinnelig daglig leder	Kvinnelig styreleder	KvinneligGrunder	Markedsverdien på innovasjonsstøttetjenester fra inkubatoren	Fakturert egenandel	Sum innovasjonsstøtte fra inkubatoren	Støtteintensitet	kommune_lat	kommune_lon	kommune_lat_lon	fylke_lat	fylke_lon	fylke_lat_lon	Avtalestart_år	Avtaleslutt_år
2015	Kjeller Innovasjon AS	974360829	Visavi	7067.0	(tom)	Alumni	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)							(tom	(tom
2015	Kjeller Innovasjon AS	974360829	Meshcraft AS	7072.0	(tom)	Alumni	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)							(tom	(tom
2015	Kjeller Innovasjon AS	974360829	VIO MEDIA AS	8790.0	914457858	Preinkubasjon	2015-12-02	2016-02-02	USANN	(tom)	62010	2014-11-13	2014	(tom)	(tom)	(tom)	0.0	0.0	1.0	1	0	1	0	0	0	0							2015	2016
2015	Kjeller Innovasjon AS	974360829	ADEOSCENT AS	1010.0	998199794	Inkubatorbedrift	2013-12-01	2015-12-31	USANN	Mat og Natur	46693	2012-05-05	2012	AKERSHUS	0214	ÅS	0.0	1.0	0.0	1	1	0	60000	15000	45000	75	59.66366	10.79101	59.66366,10.79101	59.91201	10.75549	59.91201,10.75549	2013	2015
2015	Kjeller Innovasjon AS	974360829	Socius	8782.0	(tom)	Preinkubasjon	2015-12-02	2016-02-02	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	1.0	0	0	0	0	0	0	0							2015	2016
2015	Kjeller Innovasjon AS	974360829	Akutt24	9704.0	(tom)	Preinkubasjon	2015-12-18	2016-12-18	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	1.0	0	0	1	0	0	0	0							2015	2016
2015	Kjeller Innovasjon AS	974360829	Pox-diagnostikk	9734.0	(tom)	Preinkubasjon	2015-12-04	2016-06-04	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	1.0	1	0	0	0	0	0	0							2015	2016
2015	Kjeller Innovasjon AS	974360829	Antibact	9735.0	999999999	Forr.messig innovasjon	2015-01-01	2017-01-01	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	1.0	0.0	0.0	(tom)	(tom)	1	0	0	0	0							2015	2017
2015	Kjeller Innovasjon AS	974360829	DON detox	9736.0	999999999	Forr.messig innovasjon	2015-07-01	2017-12-31	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0							2015	2017
2015	Kjeller Innovasjon AS	974360829	Prosa II	9742.0	(tom)	Preinkubasjon	2015-12-01	2016-06-01	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	1.0	0	0	0	0	0	0	0							2015	2016
2015	Kjeller Innovasjon AS	974360829	Medchos	9743.0	(tom)	Preinkubasjon	2015-12-01	2016-06-01	USANN	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	0.0	0.0	1.0	0	0	0	0	0	0	0							2015	2016
2015	Kjeller Innovasjon AS	974360829	HEALTHBOOST AS	998.0	814833682	Inkubatorbedrift	2014-11-24	2016-11-24	USANN	Mat og Natur	74101	2015-01-20	2015	AKERSHUS	0214	ÅS	0.0	1.0	0.0	0	0	0	300000	75000	225000	75	59.66366	10.79101	59.66366,10.79101	59.91201	10.75549	59.91201,10.75549	2014	2016
2015	Kjeller Innovasjon AS	974360829	IFE FLOW AS	6121.0	913937953	Inkubatorbedrift	2014-04-11	2016-04-11	USANN	Energi	62010	2014-07-28	2014	AKERSHUS	0231	SKEDSMO	0.0	1.0	0.0	0	0	0	150000	40000	110000	73.33	59.95448	11.03952	59.95448,11.03952	59.91201	10.75549	59.91201,10.75549	2014	2016
2015	Kjeller Innovasjon AS	974360829	SYNQ AS	9706.0	913279476	Inkubatorbedrift	2015-01-01	(tom)	USANN	IKT	62010	2014-02-27	2014	TELEMARK	(tom)	(tom)	0.0	1.0	0.0	0	0	0	250000	65000	185000	74				59.21608000000001	9.61103	59.21608,9.61103	2015	(tom
2015	Kjeller Innovasjon AS	974360829	Watertracer	878.0	999999999	Postinkubasjon	2014-01-01	2015-06-01	USANN	Energi	(tom)	2013-01-01	2013	AKERSHUS	0231	SKEDSMO	1.0	0.0	0.0	0	0	0	0	0	0	0	59.95448	11.03952	59.95448,11.03952	59.91201	10.75549	59.91201,10.75549	2014	2015
2015	Kjeller Innovasjon AS	974360829	GIAMAG TECHNOLOGIES AS	876.0	998035480	Inkubatorbedrift	2015-01-01	2015-12-31	USANN	Industri	(tom)	2012-02-13	2012	AKERSHUS	0231	SKEDSMO	0.0	1.0	0.0	0	1	0	200000	50000	150000	75	59.95448	11.03952	59.95448,11.03952	59.91201	10.75549	59.91201,10.75549	2015	2015
2015	Kjeller Innovasjon AS	974360829	KALLIOPERA AS	9705.0	999999999	Inkubatorbedrift	2015-12-21	2017-12-31	USANN	Industri	(tom)	2015-12-21	2015	AKERSHUS	0231	SKEDSMO	0.0	1.0	0.0	0	0	0	0	0	0	0	59.95448	11.03952	59.95448,11.03952	59.91201	10.75549	59.91201,10.75549	2015	2017
2015	Kongsberg Innovasjon AS	984906730	Kongsberg Cable Systems	1017.0	912335917	Alumni	2013-10-07	(tom)	(tom)	Industri	72190	2013-08-21	2013	BUSKERUD	0604	KONGSBERG	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	59.66516	9.64653	59.66516,9.64653	59.74837	10.18901	59.74837,10.18901	2013	(tom
2015	Kongsberg Innovasjon AS	984906730	KITEMILL AS	1061.0	992943718	Inkubatorbedrift	2012-12-31	(tom)	USANN	Energi	71129	2008-08-04	2008	HORDALAND	1235	VOSS	0.0	1.0	0.0	0	0	0	280000	70000	210000	75	60.6278	6.41831	60.6278,6.41831	60.38697	5.33206	60.38697,5.33206	2012	(tom
2015	Kongsberg Innovasjon AS	984906730	SCALE PROTECTION AS	1603.0	996226174	Forr.messig innovasjon	2013-11-28	(tom)	USANN	Energi	9109	2010-11-25	2010	TROMS	1903	HARSTAD	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	68.79896	16.5293	68.79896,16.5293	69.6444816	18.9453845	69.6444816,18.9453845	2013	(tom
2015	Kongsberg Innovasjon AS	984906730	SCALE PROTECTION AS	1063.0	996226174	Inkubatorbedrift	2012-12-31	(tom)	USANN	Energi	9109	2010-11-25	2010	TROMS	1903	HARSTAD	0.0	1.0	0.0	0	0	0	132000	33000	99000	75	68.79896	16.5293	68.79896,16.5293	69.6444816	18.9453845	69.6444816,18.9453845	2012	(tom
2015	Kongsberg Innovasjon AS	984906730	NORHARD OIL & GAS AS	1065.0	997294440	Preinkubasjon	2012-12-31	(tom)	USANN	Energi	9109	2011-09-17	2011	ROGALAND	1046	SIRDAL	0.0	0.0	1.0	0	0	0	0	0	0	0	58.6651	6.71585	58.6651,6.71585	58.96485	 5.73094	58.96485, 5.73094	2012	(tom
2015	Kongsberg Innovasjon AS	984906730	SCALESIM AS	1068.0	997950895	Inkubatorbedrift	2012-12-31	(tom)	USANN	Tjenesteyting	71129	2012-02-09	2012	BUSKERUD	0604	KONGSBERG	0.0	1.0	0.0	0	0	0	0	0	0	0	59.66516	9.64653	59.66516,9.64653	59.74837	10.18901	59.74837,10.18901	2012	(tom
2015	Kongsberg Innovasjon AS	984906730	Dynova AS	1069.0	998585465	Alumni	2012-12-31	(tom)	(tom)	(tom)	71200	2012-07-16	2012	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)							2012	(tom
2015	Kongsberg Innovasjon AS	984906730	Angle Wind AS	1071.0	992124881	Alumni	2012-12-31	(tom)	(tom)	(tom)	71129	2008-01-03	2008	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)							2012	(tom
2015	Kongsberg Innovasjon AS	984906730	REMB TECHNOLOGIES AS	6005.0	914528232	Preinkubasjon	2015-02-20	(tom)	USANN	Industri	71129	2014-11-27	2014	SOGN OG FJORDANE	1401	FLORA	0.0	0.0	1.0	0	0	0	75000	0	75000	100	61.59994	5.03144	61.59994,5.03144	61.18103000000001	6.85452	61.18103,6.85452	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	ABALONYX AS	2660.0	988672688	Inkubatorbedrift	2014-02-01	(tom)	USANN	Energi	72190	2005-09-21	2005	BUSKERUD	0628	HURUM	0.0	1.0	0.0	0	0	0	0	0	0	0	59.61401	10.45763	59.61401,10.45763	59.74837	10.18901	59.74837,10.18901	2014	(tom
2015	Kongsberg Innovasjon AS	984906730	KONGSBERG FERROTECH AS	9765.0	914729564	Forr.messig innovasjon	2015-11-02	(tom)	USANN	Energi	74101	2015-01-14	2015	BUSKERUD	0604	KONGSBERG	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	59.66516	9.64653	59.66516,9.64653	59.74837	10.18901	59.74837,10.18901	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	KONGSBERG FERROTECH AS	9772.0	914729564	Forr.messig innovasjon	2015-11-02	(tom)	USANN	(tom)	74101	2015-01-14	2015	(tom)	(tom)	(tom)	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0							2015	(tom
2015	Kongsberg Innovasjon AS	984906730	KONGSBERG FERROTECH AS	5534.0	914729564	Inkubatorbedrift	2015-01-14	(tom)	USANN	Energi	74101	2015-01-14	2015	BUSKERUD	0604	KONGSBERG	0.0	1.0	1.0	0	0	0	280000	70000	210000	75	59.66516	9.64653	59.66516,9.64653	59.74837	10.18901	59.74837,10.18901	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	SUBSEACOMM AS	5994.0	912430545	Preinkubasjon	2015-01-20	2015-08-14	SANN	Energi	71129	2013-09-26	2013	NORDLAND	1824	VEFSN	0.0	0.0	1.0	0	0	0	0	0	0	0	65.84109000000001	13.20024	65.84109,13.20024	67.2804378	14.37639	67.2804378,14.37639	2015	2015
2015	Kongsberg Innovasjon AS	984906730	DISTRIBUTED SHIP SURVEILLANCE AS	6008.0	915518729	Inkubatorbedrift	2015-06-26	(tom)	USANN	IKT	71129	2015-06-22	2015	AKERSHUS	0219	BÆRUM	0.0	1.0	1.0	0	0	0	0	0	0	0	59.88996	10.52649	59.88996,10.52649	59.91201	10.75549	59.91201,10.75549	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	PROFMOF AS	9773.0	915786979	Forr.messig innovasjon	2015-11-01	(tom)	USANN	Industri	46630	2015-08-18	2015	OSLO	0301	OSLO	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	59.911828	10.733672	59.911828,10.733672	59.91198000000001	10.73385	59.91198,10.73385	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	PROFMOF AS	6734.0	915786979	Inkubatorbedrift	2015-08-18	(tom)	USANN	Energi	46630	2015-08-18	2015	OSLO	0301	OSLO	0.0	1.0	1.0	0	0	0	0	0	0	0	59.911828	10.733672	59.911828,10.733672	59.91198000000001	10.73385	59.91198,10.73385	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	VASSHELLA FLEXIBLES AS	9089.0	916096992	Inkubatorbedrift	2015-10-29	(tom)	USANN	Energi	28150	2015-10-19	2015	BUSKERUD	0625	NEDRE EIKER	0.0	1.0	1.0	1	1	1	100000	25000	75000	75	59.75023	10.00736	59.75023,10.00736	59.74837	10.18901	59.74837,10.18901	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	DRESSER-RAND AS	1598.0	937107323	Forr.messig innovasjon	2012-12-31	(tom)	USANN	Energi	28110	1988-11-01	1988	BUSKERUD	0604	KONGSBERG	1.0	0.0	0.0	(tom)	(tom)	0	0	0	0	0	59.66516	9.64653	59.66516,9.64653	59.74837	10.18901	59.74837,10.18901	2012	(tom
2015	Kongsberg Innovasjon AS	984906730	PROPOCEAN AS	6004.0	912296512	Preinkubasjon	2015-01-08	(tom)	USANN	Energi	71129	2013-08-15	2013	OSLO	0301	OSLO	0.0	0.0	1.0	0	0	0	75000	0	75000	100	59.911828	10.733672	59.911828,10.733672	59.91198000000001	10.73385	59.91198,10.73385	2015	(tom
2015	Kongsberg Innovasjon AS	984906730	X-TRAINER AS	6729.0	993810983	Inkubatorbedrift	2015-12-01	(tom)	USANN	Helse	46494	2009-03-04	2009	BUSKERUD	0602	DRAMMEN	0.0	1.0	1.0	0	0	0	150000	37500	112500	75	59.74536	10.20597	59.74536,10.20597	59.74837	10.18901	59.74837,10.18901	2015	(tom
2015	Kunnskapsparken Bodø AS	984047320	ASSIST FAUSKE AS	1399.0	994507435	Inkubatorbedrift	2013-02-02	(tom)	USANN	Helse	74101	2009-09-19	2009	NORDLAND	1841	FAUSKE	0.0	1.0	0.0	0	0	0	48000	12000	36000	75	67.25963	15.3941	67.25963,15.3941	67.2804378	14.37639	67.2804378,14.37639	2013	(tom
2015	Kunnskapsparken Bodø AS	984047320	Skogshamn AS	1401.0	912039757	Alumni	2013-02-06	2013-09-30	(tom)	Helse	82990	2013-06-06	2013	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2013	2013
2015	Kunnskapsparken Bodø AS	984047320	Sørheim holding	1403.0	988965707	Alumni	2013-02-01	2015-03-30	(tom)	Mat og Natur	33190	2006-01-11	2006	NORDLAND	1837	MELØY	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	66.87204	13.707629999999998	66.87204,13.70763	67.2804378	14.37639	67.2804378,14.37639	2013	2015
2015	Kunnskapsparken Bodø AS	984047320	Ndesign	1408.0	996619419	Alumni	2011-11-01	2013-01-01	(tom)	(tom)	74102	2011-02-24	2011	(tom)	(tom)	(tom)	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)							2011	2013
2015	Kunnskapsparken Bodø AS	984047320	Ebenonisen Studio AS	1416.0	912312917	Alumni	2013-11-04	2014-05-04	(tom)	Annet	46421	2013-08-19	2013	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2013	2014
2015	Kunnskapsparken Bodø AS	984047320	Learn My Blog 	1418.0	998596572	Alumni	2012-06-01	2014-06-01	(tom)	IKT	62010	2012-08-09	2012	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2012	2014
2015	Kunnskapsparken Bodø AS	984047320	BODØ WAVECENTER HOLDING AS	1426.0	999108776	Postinkubasjon	2015-11-10	2017-11-10	USANN	Reiseliv	68209	2012-11-08	2012	NORDLAND	1804	BODØ	0.0	0.0	0.0	0	0	0	7200	1800	5400	75	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	2017
2015	Kunnskapsparken Bodø AS	984047320	Aasjordbruket	1457.0	994858955	Alumni	2011-10-01	2013-10-01	(tom)	Reiseliv	68209	2009-12-07	2009	NORDLAND	1848	STEIGEN	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.77625	15.01621	67.77625,15.01621	67.2804378	14.37639	67.2804378,14.37639	2011	2013
2015	Kunnskapsparken Bodø AS	984047320	Syvende Himmel AS	1458.0	974410834	Alumni	2013-08-30	2014-03-18	(tom)	Helse	96020	1995-04-21	1995	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2013	2014
2015	Kunnskapsparken Bodø AS	984047320	DELIGHT WORLDWIDE WESSEL JURRIAAN PATERNOTTE	1461.0	996979679	Alumni	2013-08-26	2014-03-18	(tom)	Tjenesteyting	90011	2011-05-31	2011	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2013	2014
2015	Kunnskapsparken Bodø AS	984047320	GIGTRIGGER AS	1478.0	999578128	Inkubatorbedrift	2013-01-02	2015-01-02	SANN	Annet	74101	2013-01-23	2013	NORDLAND	1804	BODØ	0.0	1.0	0.0	1	1	1	0	0	0	0	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2013	2015
2015	Kunnskapsparken Bodø AS	984047320	Bellafrakk	1492.0	994325426	Alumni	2010-08-04	2013-08-04	(tom)	Helse	74101	2009-08-18	2009	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2010	2013
2015	Kunnskapsparken Bodø AS	984047320	Nordic Mobile Recycling	1508.0	997611942	Alumni	2011-09-20	2013-09-20	(tom)	Industri	38210	2011-11-26	2011	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2011	2013
2015	Kunnskapsparken Bodø AS	984047320	AKVATISK AS	1570.0	911891263	Inkubatorbedrift	2013-11-28	2015-11-27	SANN	FoU/Undervisning	71129	2013-05-02	2013	NORDLAND	1804	BODØ	0.0	1.0	0.0	0	0	0	0	0	0	0	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2013	2015
2015	Kunnskapsparken Bodø AS	984047320	BIOVIVO TECHNOLOGIES AS	1404.0	994974610	Inkubatorbedrift	2012-12-04	(tom)	USANN	FoU/Undervisning	72110	2010-01-11	2010	NORDLAND	1804	BODØ	0.0	1.0	0.0	1	0	1	140000	35100	104900	74.93	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2012	(tom
2015	Kunnskapsparken Bodø AS	984047320	Kosthold og trening	1411.0	912386953	Alumni	2014-04-01	2014-12-31	(tom)	Helse	(tom)	2006-11-02	2006	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2014
2015	Kunnskapsparken Bodø AS	984047320	BÅDIN AS	4947.0	999551777	Forr.messig innovasjon	2014-10-01	2015-03-30	SANN	Mat og Natur	11050	2013-01-19	2013	NORDLAND	1804	BODØ	1.0	0.0	0.0	(tom)	(tom)	0	9500	3000	6500	68.42	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2015
2015	Kunnskapsparken Bodø AS	984047320	ARCTIC SALT AS	4949.0	913355059	Inkubatorbedrift	2014-09-01	2016-09-01	USANN	Mat og Natur	8930	2014-03-13	2014	NORDLAND	1804	BODØ	0.0	1.0	0.0	0	0	0	45000	12000	33000	73.33	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2016
2015	Kunnskapsparken Bodø AS	984047320	SMAK HOLDING BODØ AS	4950.0	995357879	Forr.messig innovasjon	2014-01-15	2015-01-15	SANN	Reiseliv	(tom)	2010-03-31	2010	NORDLAND	1804	BODØ	1.0	0.0	1.0	(tom)	(tom)	1	0	0	0	0	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2015
2015	Kunnskapsparken Bodø AS	984047320	BJØRN KRISTIAN HILLING	4951.0	914457831	Inkubatorbedrift	2015-07-01	(tom)	USANN	Mat og Natur	(tom)	2014-11-19	2014	NORDLAND	1804	BODØ	0.0	1.0	1.0	0	0	0	50000	24000	26000	52	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	(tom
2015	Kunnskapsparken Bodø AS	984047320	KARLSKÅS FOTO OG MUSIKK	5847.0	814019322	Preinkubasjon	2014-10-08	2015-04-07	SANN	Tjenesteyting	74200	2014-08-19	2014	NORDLAND	1804	BODØ	0.0	0.0	1.0	0	0	0	0	0	0	0	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2015
2015	Kunnskapsparken Bodø AS	984047320	Interstore AS	8244.0	914372119	Preinkubasjon	2015-06-04	2015-11-27	SANN	Annet	47919	2014-10-29	2014	NORDLAND	1837	MELØY	0.0	0.0	1.0	1	1	0	27600	7200	20400	73.91	66.87204	13.707629999999998	66.87204,13.70763	67.2804378	14.37639	67.2804378,14.37639	2015	2015
2015	Kunnskapsparken Bodø AS	984047320	Eukaryo	6280.0	913265599	Alumni	2014-02-01	2014-08-01	(tom)	Tjenesteyting	70220	2014-02-27	2014	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2014
2015	Kunnskapsparken Bodø AS	984047320	WORK IN PROGRESS AS	6313.0	913945034	Inkubatorbedrift	2015-06-08	(tom)	USANN	Tjenesteyting	70220	2014-08-18	2014	NORDLAND	1804	BODØ	0.0	1.0	1.0	0	0	0	240000	69537	170463	71.03	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	(tom
2015	Kunnskapsparken Bodø AS	984047320	By north AS	6489.0	911698420	Alumni	2014-10-01	2014-12-31	(tom)	Tjenesteyting	(tom)	2013-02-14	2013	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2014
2015	Kunnskapsparken Bodø AS	984047320	Induce AS	6490.0	987297794	Alumni	2014-01-01	2014-12-31	(tom)	IKT	(tom)	2004-08-01	2004	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2014
2015	Kunnskapsparken Bodø AS	984047320	Hordafor AS - avdelingskontor Bodø	6491.0	934517199	Alumni	2014-01-01	2014-12-31	(tom)	Industri	(tom)	1995-03-12	1995	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2014
2015	Kunnskapsparken Bodø AS	984047320	Octavia Mgm AS	6492.0	989191071	Alumni	2014-01-01	2014-12-31	(tom)	Tjenesteyting	(tom)	2006-01-10	2006	NORDLAND	1804	BODØ	0.0	0.0	0.0	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	(tom)	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2014
2015	Kunnskapsparken Bodø AS	984047320	EASY BLAST AS	8297.0	915577954	Preinkubasjon	2015-07-01	2015-12-31	USANN	Industri	81220	2015-06-23	2015	NORDLAND	1838	GILDESKÅL	0.0	0.0	1.0	0	0	0	33000	7200	25800	78.18	67.03394	14.02582	67.03394,14.02582	67.2804378	14.37639	67.2804378,14.37639	2015	2015
2015	Kunnskapsparken Bodø AS	984047320	BODØ LUFTHAVNUTVIKLING AS	8311.0	913211332	Preinkubasjon	2015-11-01	2016-05-30	USANN	IKT	82990	2014-02-11	2014	NORDLAND	1804	BODØ	0.0	0.0	1.0	0	0	0	28000	7200	20800	74.29	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	2016
2015	Kunnskapsparken Bodø AS	984047320	LINK PRODUKTDESIGN AS	8312.0	915023525	Forr.messig innovasjon	2015-08-12	(tom)	USANN	Tjenesteyting	74101	2015-02-24	2015	NORDLAND	1804	BODØ	1.0	0.0	1.0	(tom)	(tom)	0	32000	8800	23200	72.5	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	(tom
2015	Kunnskapsparken Bodø AS	984047320	REFENZE AS	8320.0	915131719	Inkubatorbedrift	2015-04-19	2017-04-19	USANN	Annet	47710	2015-03-23	2015	NORDLAND	1804	BODØ	0.0	1.0	1.0	0	0	0	60000	22000	38000	63.33	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	2017
2015	Kunnskapsparken Bodø AS	984047320	Be Cool	8321.0	(tom)	Preinkubasjon	2015-04-08	2015-10-07	SANN	Industri	(tom)	(tom)	(tom)	NORDLAND	1804	BODØ	0.0	0.0	1.0	1	0	1	18000	6920	11080	61.56	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	2015
2015	Kunnskapsparken Bodø AS	984047320	JATAKK AS	8346.0	914415802	Preinkubasjon	2015-12-28	2016-04-28	USANN	Industri	47990	2014-11-05	2014	NORDLAND	1804	BODØ	0.0	0.0	1.0	0	0	0	28800	2400	26400	91.67	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	2016
2015	Kunnskapsparken Bodø AS	984047320	NORTH WINE & SPIRITS AS	1460.0	912326497	Inkubatorbedrift	2014-07-01	2016-06-30	USANN	Mat og Natur	46341	2013-08-20	2013	NORDLAND	1804	BODØ	0.0	1.0	0.0	1	1	1	40000	12000	28000	70	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2016
2015	Kunnskapsparken Bodø AS	984047320	POLARFISK- AS	1559.0	994210246	Inkubatorbedrift	2015-07-01	2016-06-30	USANN	Mat og Natur	3212	2009-06-15	2009	NORDLAND	1837	MELØY	0.0	1.0	1.0	0	0	0	27500	7200	20300	73.82	66.87204	13.707629999999998	66.87204,13.70763	67.2804378	14.37639	67.2804378,14.37639	2015	2016
2015	Kunnskapsparken Bodø AS	984047320	SALTEN SERVERFARM GILDESKÅL AS	4948.0	814059472	Inkubatorbedrift	2014-06-10	2016-06-10	USANN	IKT	41109	2014-08-26	2014	NORDLAND	1804	BODØ	0.0	1.0	1.0	0	0	0	8000	2100	5900	73.75	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2014	2016
2015	Kunnskapsparken Bodø AS	984047320	HAGA KVITTERING DA	5031.0	914195578	Inkubatorbedrift	2015-03-09	2017-03-09	USANN	Tjenesteyting	(tom)	2014-10-08	2014	NORDLAND	1804	BODØ	0.0	1.0	1.0	0	0	0	46000	12000	34000	73.91	67.28325	14.38319	67.28325,14.38319	67.2804378	14.37639	67.2804378,14.37639	2015	2017
